,store_id,store_name,score,ward,review_cnt,review
48,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,We are the farmが赤坂にオープンしたと聞きつけて行ってきました。赤坂駅から徒歩5分くらい。階段の路地を上がったところにオープンしてました。ランチで5回転する伝説のたけくまのはす向かいです。ランチは自家農園、無農薬のお野菜達が食べれるブュッフェ1200円です。プラス300円でお肉もつけられたり、ソフトドリンクがつけられます。今回はブュッフェのみをオーダー。お野菜ビュッフェだけでなく、日替わりのカレーもあるので食べ応えあります。今朝採れたばかりのケールのサラダやビーツなどの色とりどりの野菜たちは見るだけで綺麗になれそう笑お野菜のグラタンや鶏肉のカレーもあるので、男性のお客様も多かったです。インスタフォローで、さつまいもの可愛いアイスが無料になりました。嬉しい〜帰りにはディナーコースが2.000円引きになるチラシをいただきました。お野菜をたっぷりいただきたいときに利用させていただきます
49,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,2018.9に赤坂にオープンした野菜料理を得意とするお店。以前は雰囲気の良いカフェの「あかりまど」があった場所にオープンしました。今回はランチタイムに訪問。ランチタイムは11時30分から15時まで。（LOは14時30分です）ランチは野菜のブッフェ1200円（税込）が基本。野菜ブッフェにはキーマカレーが含まれています。ドリンクバーは300円、ワイン飲み放題は600円ですが、いわゆるデトックスウォーターがブッフェに含まれているので、ドリンクバーは特に頼む必要がないかもしれません。野菜ブッフェといっても、トマトやブロッコリーやレタスが並んでるだけのシンプルな野菜ブッフェではありません。なかなかのこだわりのブッフェ。野菜好きなら非常に魅力的なブッフェだと思います。野菜がたっぷり入ったグラタンやフライドポテトのような定番メニューもあるのですが、ノンクーラー（オニオン）のグリル、ごぼうのフリット、ビーツとサワークリームの和え物、ケールの茎のツナ和え、シャドークイーンのポテトサラダ、レトロイドダークレッド（ビーツ）、ノンクーラー（オニオン）スライスなど、普通のサラダブッフェでは目にしないものばかりです。ケールだって好きなだけ食べることができます。さらにナッツ類も充実。普段野菜不足に悩む都会人には強烈にインパクトのあるメニューでしょう。キーマカレーは優しい味。塩分が控えめなのも嬉しいです。お店はまだオープンしたばかりなのでピカピカです。比較的わかりにくい場所にあり、赤坂の地理に詳しくない方はスマホのナビを使うとよいでしょう。赤坂に詳しい方ならば、担々麺で有名な「たけくま」の近くといえばわかりやすいでしょうか。ラーメン屋「友」の向かいにある階段を少しばかり上がった左側にあります。ランチタイムは＋300円で肉を付けることも可能。意外と男性サラリーマンの利用が多いのが特徴。皆さん健康志向なんですね。
50,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,聞いたことのある店名だと思ったら、恵比寿店と代々木上原店をブックマークしていました。千葉県佐倉の無農薬、自然農法の農園が直接経営するレストランで、ワインまでオーガニックです。フロア係君が「僕も昨日は農園で働いていました」というのでびっくり。レストラン担当者も交代で佐倉の農場で働くのですって。さすが、商品知識が豊富です。まずはお店推薦のケールビールで乾杯！飲みやすい、さらりとしたビールカクテルで、何だかきれいになれそう(錯覚か？　笑)連れも気に入ったらしく、ビーツビール、キャロットビールと次々飲みます。さては、きれいになりたいのか？味見させてもらったら、ビーツビールは野菜の甘みで優しい感じ。キャロットビールはあっさり、さっぱり味です。生姜を絞り入れても美味しいかも。お料理も、お店のおすすめに従って吉です♪世界一トマトとケールのジェノベーゼのブラータチーズが、のっけから身悶えする美味しさです。こんなに美味しいフレッシュチーズは他にありません♡甘いトマトとケールのソースとの組み合わせで、うっとりの味です。畑の鉄板焼きバーニャカウダは、とても２人で食べ切れなさそうなボリュームなので、Mサイズのそのまたハーフを、まとめてではなくひとつひとつ出してくれました。カウンター席ならではの対応と思われます。放っておくと、大根に近い太さになるという大浦ゴボウのフリットは、皮を残してあるのか、大地の恵みを感じさせる香りがいっぱい。力強い生命力をいただいている実感があります。ビーツのカツレツは、さっくりした衣に、ジュワッと瑞々しいビーツが意表をつくコンビネーションで、粗く刻んだ生玉ねぎのシャキシャキ感とサワークリームの酸味でビーツの甘みが引き立ちます。皮つき玉ねぎの輪切りの鉄板焼きも、太いオクラも、変わった形のズッキーニも、そして見るからに辛そうな真っ赤な唐辛子まで、甘くて風味が強いのです。ここの野菜、良いわぁ♡お肉もいただきました。黒毛和牛のサーロイン、ゴロッと厚切り。特別に柔らかいわけではありませんが、旨味が凝縮して、グワッと主張します。美味しいなぁ～！自然派ワインは白、赤、赤といただきました。Tesh2016 deep blue は、元海だった土地でできたピノノワールで作った白！赤じゃないのですよ！とても素直で柔らかい感じの味で、ほんのりピンク色。spice route mourvedre は、スパイシーかと思ったら、するする飲みやすい赤。香りはシナモンっぽいスパイシーさがあります。絶品chateau de parenchereは、しっかりコクのある、エレガントで滑らかなボルドー。これ、好きだわぁ♡♡♡飲み放題付きのお得なコースもあります。次回は大勢で行ってみるのも楽しそうです。
51,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,代々木で大人気だったお店が赤坂にもオープンしたと聞きつけ、行ってきました！「 WE ARE THE FARM 赤坂 」赤坂駅から10分くらいかな？地図をちゃんと見ず、ぐるーっと周りを1周してしまいましたが…小道の階段上がったところにお店がありました。お店で出している野菜はすべて千葉県佐倉市の自社農園でその日の朝に収穫された新鮮でオーガニックなものを使用しているんだとか。無農薬・無化学肥料・固定種にこだわっているんだそうですよ！スタッフさんが実際に畑に出て作業することもあるんだそうです。まずは乾杯♪左がフレッシュケールとオレンジのクレンズ右は人参のコールドプレスお酒にしようか悩んだのですが、クレンズやスムージー、コールドプレスがあったのでそちらにしました。しろこは人参のコールドプレスにしたんだけど…口に入れた瞬間は甘みがあるのに、飲み込んだら凄く人参！良い意味で人参臭さがありました。フレッシュケールとオレンジのクレンズは、最初は緑のニオイに驚いたけど…飲んでるうちになれて美味しく感じるようになってきたとか。（友人談）お料理はこちらをお願いしました。世界一トマト ケールのジェノベーゼとブラッターチーズブラッターチーズ、食べてみたかったの！！ナイフを入れるととろ～り。世界一トマトという品種だけあり、凄く甘くて美味しい！ケールのジェノベーゼは苦みがなく、むしろ美味しい！両方ともブラッターチーズにぴったりで美味しかったです！バケットに乗せたらさらに美味！バケットももっちりした感じの食感で美味しかった！ケールのサラダ シーザーベジドレッシング正直、ケールって体には良いんだけど美味しいイメージがなかったのですが…えぐみも苦みもなくて美味しい！ドレッシングとの相性が良くてもっと食べたい！と癖になりました。スタッフさんの1推し畑の鉄板焼きバーニャカウダーこちらはＭサイズになります。このバーニャカウダーにはその時に提供している季節の野菜がほとんど盛り込まれているんだとか。・シャドークイーンの自家製ポテトサラダ・万願寺唐辛子・アンデスレッド・大浦牛蒡・アマリロ人参・やましろナス・ビーツのカツレツ・ネトロイドダークレッド・大長とうがん・ノンクーラー・ＵＦＯズッキーニ一部名前の控えがあいまい…スタッフさんが1つ1つ説明してくれて、どんな野菜か知れたのが嬉しかった！どの野菜も普段食べている野菜よりも味がしっかりとしていて美味しかった！しろこが時に気に入ったのは…玉ねぎ！甘くてとろとろで美味しかった！後は人参も柔らかくてほくっとしか食感が良かった！牛蒡も美味しくて…どの野菜も食べるたびに感動がありました。ソースがバーニャカウダーソースの他に味噌、醤油糀、塩、もろみみそがあったのも嬉しいかったです。黒毛和牛Ａ５ランクサーロイン野菜でお腹いっぱいにするのも良いけど…やっぱりお肉も食べたい！！となり注文。やわらかくてジューシーなお肉でした。添えてあるのは粒マスタードと塩。粒マスタードが美味しくてはまる！！お肉食べると、また野菜を食べたくなる！！デザートはこちらをシェアしました。レモングラスのパンナコッタグアバとパッションフルーツのソースがたっぷり！酸味が強めだけど、パンナコッタとの相性はばっちりでした！今まで食べたことがなかった野菜を食べれたのが面白かった！野菜がもれなく美味しいって凄い！！しろこのｂｌｏｇはこちら！ http://kapilog.yutabi.net/
52,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,ちょっとした宴会で初めてWe are the farmを利用した。かなりわかりにくい場所で吉池(赤坂に吉池があるって知らなかった)の横の細道の坂道を上って行く途中にあった。こちらは佐倉に農園を持っていてそこで在来種の野菜を栽培しこのレストランで食べられる様にしているらしい。そんな事もあり料理は野菜中心。今回は飲み放題付き5000円のコースだった。出てきた料理は以下の通り。ケールのシーザーサラダ(農園の朝採りケールだそうです。青汁の苦いイメージのあるケールだが、農薬を使わずストレスなく育てると苦さはないと言う。なかなか美味しい。すごいたっぷり)落花生(美味い)鉄板焼きバーニャカウダ(圧倒するボリューム。冬瓜 黄色人参のラペ ビーツ 大浦牛蒡 山科茄子 沖縄純白ゴーヤ ノンクーラー玉葱 ポテトサラダ モロヘイヤ ビーツ 夏グロ二号 UFOズッキーニなど。山盛りの野菜はどれも美味しい)これが出てから1時間半の間次の料理が出てこなかったのでこれで終わりかと思ったら、地鶏低温調理のグリル(しっとりとした鶏肉が美味しい)ガーリックライス(普通に美味しい)。何しろこのバーニャカウダは圧巻。飲み放題の白ワインも美味しい。
53,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,由美子ちゃんとランチ@wearethefarm赤坂2018年09月20日(木)13時25分05秒NEW!テーマ：レストラン先日、由美子ちゃんと久しぶりにランチ。体に良いものにこだわる2人は、自社農園で作られたオーガニック野菜に目がない♡ 恵比寿店、麻布十番店には行ったことがありましたが、赤坂は初めて。ならば行ってみましょうと言うことになりました。地図で見ると、のろの裏側だなぁ…と自転車ですぐそばのスーパーの前まで行ったら、階段があったので、もしかしたらここかも！と、覗き込んだら、それらしきおしゃれなお店が見えました。    待ち合わせはオープンの11時半。5分前に到着したので、外の席で待たせていただきました。こちらのテラスも凄く可愛らしい。    1番乗りで訪れたので、撮影許可をいただき遠慮なくバシバシぱちり（笑）。  普段生野菜は食べませんが、こちらのは別！これほどのクオリティーと量食べられる店はそうそうありません。ランチタイムには近所の会社員らしき人がたくさん訪れていましたが、思った以上に男性の率が高いのにびっくり。それに皆さんスレンダー！ 家の近所(田町)のサラリーマンのお腹とは全く別でしたw田町にもできて欲しい…  この野菜ごろごろグラタンのファーストスプーンは私！クリーミーなソースで何が入ってるかは・・・よく分かりませんでしたが、とにかくたくさんのお野菜がいただけました。   お野菜のエキスがたっぷりと染み込んだお水   キビキビと働くスタッフの姿も清々しい  あれ？すっごく長いー（笑）と楽しそうな由美子ちゃん   前日フレンチディナーの為、あまり量はいただけませんでしたが、これでもお腹いっぱい！  キーマカレーとのセットにしました。毎回このスコップ型のスプーンに微笑んじゃう。   そしてデザートとコーヒーも。  かぼちゃのケーキ、サツマイモのアイスクリームがものすごく美味しくて！！かぼちゃのケーキは特に焼きたて熱々で最高でした。  オープンと同時に入って、お客さんがまだいなかったのでモデル風な写真を撮影していただきました（笑）。親切なスタッフさんでした。ありがとうございました。たくさん美と健康の話もできました。今ちょうど、プロテインを探していて、良きアドバイスもいただけました！ご馳走様でした！！
54,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,"赤坂二丁目にあるオーガニック野菜が評判のレストランです。千葉県佐倉の自社農場（在来農場SAKURA）で栽培した “無農薬・無化学肥料･固定種” の野菜を採れたての状態で提供。テーマは「身土不二」・「一物全体」。野菜を丸ごと使い、そのおいしさを引き出す調理をしています。2018年9月中旬開店。本店は代々木上原店。2014年の開店当時は予約の取れない店として話題になりました。その後、恵比寿、渋谷、麻布十番に店舗を拡大。恵比寿店へは2016年7月の昼に訪問。野菜ビュッフェで山盛りの野菜をいただきました。赤坂店も系列店同様、野菜を使った様々な料理を提供しています。場所は吉池の左手にある急な階段（階段）の中腹、たけくまの道を挟んで反対側。以前あかりまどのあった場所です。昼訪問。外観は黒を基調とした渋い造り。12時前にもかかわらず、満席直前でした。女性率が高いです。座席はテーブル席のみで、入口近くの大テーブルは相席用。希望すれば外のテラスで食事することも可能です。スタッフは明るく感じが良いです。ランチメニューは以下の通り（価格は税込み）。・本日採れたて野菜ビュッフェ（1,200円）制限時間2時間半。料理追加（鶏ハム、合鴨のロース、豚しゃぶ、キーマカレー）（各+300円）ソフトドリンク飲み放題（+300円）コーヒー又は紅茶（+400円）注文したのは以下の通り。水はデトックスウオーター。●本日採れたて野菜ビュッフェ（1,200円）カウンターに並んだ野菜は・コラードケール・黒田五寸人参（生、ソテー）・玉葱（生薄切り、半切りのソテー）・錦糸瓜・ビーツ・紫いも・カボチャ（バター焼き）・野菜のグラタン・バゲット・スープ：オニオンスープなど。各種ドレッシング、トッピング、塩。野菜を盛るのは、お盆のように大きな皿。まず名物のケールを山盛りにして、パルメザンチーズをたっぷり。次にスタッフが鉄板で焼いた人参と玉葱を盛り付け。後は適当。ビュッフェ台の補充が間に合わず、途中から空の器が目立ちました。おいしかったのは焼いた人参と玉葱。何もつけなくても、素材に甘味があり旨いです。野菜と芋だけでも食べ応えがありました。●ソフトドリンク飲み放題（+300円）用意されていたのは6種のフレッシュジュースとお茶。・ケールオレンジ・アサイードリンク・グレープフルーツ・オレンジジュース、他。ケールオレンジとアサイードリンクを選択。野菜だけなのに満腹となりました。質の良い野菜をたっぷり摂ったという点は満足。でもこれだけで1,200円。割高感は否めません。ところで。注文時に説明されたのは追加料理だけでソフトドリンクについてはなし。メニューをよく読まずビュッフェ台で野菜を取り、水を入れた流れでソフトドリンクも取って着席。改めてメニューを見直すとソフトドリンクは+300円。追加料金がかかるのであればデトックスウォーターで十分でした。会計時、ソフトドリンク利用を申告。既に改善されていると思いますが、追加料金がかかる場合は互いに誤解がないよう説明が必要ですね。"
55,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,野菜推しのお店。この数日飲んでばっかりだったので、体に優しい食事をと思い訪問。コロナの影響で商品のラインナップがいつも通りとはいかなかったようですが。まずはケールビアで乾杯。苦いだろうなという予想を覆し、すごく爽やかで飲みやすい。お代わりしちゃいました。その他、ローズマリーハイボールや生ジンジャーモスコミュールールなど、ドリンクにもこだわっています。オーダーした料理は菊芋フライ鉄板焼きバーニャカウダーサイコロステーキケールガーリックライスバーニャカウダーの野菜はほとんどが、焼いたり揚げたりして火が通っています。生野菜だとたくさんは食べれませんが、これはたくさん食べれます。野菜が食べたいときにはまた行きますね。
56,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,赤坂のちょっと奥まった場所にあり、穴場的な存在。料理は、ケールのサラダ　→　山盛りで提供淡路島固定種玉葱の丸ごと鉄板焼き　→　グリルされて甘みが引き立つ合鴨とモッツアレラチーズのグリル　→　これが今回一番のヒットで旨い！ドリンクは、ケールビール焼酎のケール割りを注文。ケールが苦手でなければ、ハマってしまうかもしれない。。。
57,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,"赤坂の分かりにくい細い坂道の途中にこの店はある。店内はシンプルで木の自然さを感じる。1,200円で野菜を中心に惣菜、カレーなど食べ放題。ビーガンの知り合いのためにこの店をチョイスしたらしく自分は野菜も好きだがカレーも頂きました。サラダはケールやつまみ菜っぽい葉っぱを自分で挟みで茎から切って取り分けます。この提供の仕方は斬新だし初めて。自分が一番気に入ったのは300円プラスで飲み放題の生ジュースドリンクバー。特にキウイのジュースがお気に入りで何杯もお代わりしました。リピート率: ☆☆☆"
58,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,このプレートが有名なので、とりあえずオーダー。女4人でsでちょうどいいです。それくらいのボリューム。玉ねぎや薩摩もなんか丸々一個出てくるので、このプレートだけでも十分。正直お肉の火入れや味付けは家で焼くのと変わらないので、お野菜を堪能するお店として活用するのが賢いかなと思いました。
59,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,千葉の畑で自家栽培している野菜が美味しく食べられる絶対オススメなお店！オススメポイント★1、チーズが濃厚で口の中でとろけます、絶対頼んでもらいたい一品！2、写真の野菜盛り、ボリューム満点でどれも美味しいので、大人数の時は必ず頼みます！インスタ映え間違いないw3、野菜だけじゃない、お肉も美味しいですよ！鶏むね肉肉を低温調理したやつが、すきです！客層は女性が多いです。平日でも満席！またいきます。ご馳走さまでした！
60,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,野菜不足なのもありいきました。ランチビュッフェは野菜コースか肉追加コースを選べる。肉も捨てがたいけど野菜でいきました。野菜が美味しくて肉なくても満足できるかも。カレーなどあるけど比較的甘め。野菜ベースだからしゃあない。チヂミも美味しかった。会社から離れてるけどまた行っても良いなと思うのでした^_^
61,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,渋谷、麻布十番はよく利用させてもらうのですが、赤坂にもオープンしたということで訪問。女性が多い会食で利用させてもらいました。店舗は赤坂駅から少し歩く裏道にあります。隠れ家な感じで、店舗の外観もかっこよく、テンションは上がります。個室の予約で、ケール火鍋のコースがおすすめということで、そちらで用意してもらってました。個室は麻布十番の店と同じように、一見冷蔵庫の扉を開ければ、広い個室につながります。飲み放題にしてましたが、ワインやカクテルの種類も豊富で、飲み放題がおすすめです。ケール鍋の前に大好きなブラッターチーズのカプレーゼや野菜のグリルもでてきました。ケール鍋は色んな香辛料が入った本格的なスープに、豚肉に大量のケールとカリフラワーが入ってます。自家農園の野菜はあまみがあり、美味しいです。女子はかなり盛り上がってました。雰囲気も料理も女子うけするお店です。
62,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,美味しい野菜が食べたくて、ランチにお邪魔しました～。サラダやお野菜の料理、スープ、カレー、グラタン、お肉料理、野菜やフルーツのジュースなどが食べ放題飲み放題！カラフルなお野菜は朝採れたばかりでとっても美味しいです。どのお料理も美味しくて大満足！またすぐにでも行きたいお店です。テラスも心地好さそうでしたよ。ママには個室もオススメです！
63,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,WE ARE THE FARM 赤坂最近赤坂にオープンして行きたかったお店恵比寿や代々木などに系列がありどちらも人気店。外食中心だと、どうしても野菜不足になるので消費者のニーズをうまく掴んだ業態。赤坂駅から徒歩3分くらい。場所は少しわかりずらい所にあります。店内は小洒落たカフェのような内観。女性をターゲットにしているのでしょう。入口すぐの大テーブルに案内されます。ランチはブッフェ形式で1200円でお代わり自由。カレーや野菜料理が15種類と豊富にあります。料理はどれも美味しい。ヘルシーに野菜を食べたくなったら選択肢がここしかないので、また来てしまいそう。
64,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,なんだこのバーニャカウダ。。無類の野菜好きの私。We are the farmには過去何度も行ってますが、実はバーニャカウダは頼んだ事無かった。。スゲーボリューム。スゲービジュアル。しかももちろん野菜の旨味たっぷりで超美味しい。もう大満足です。こないだ赤坂店がオープンする事を聞きつけて行ってきました！てか店の場所なんて隠れ家的な。。ちなみに外でテレビの撮影入ってました。にも関わらず店内めちゃめちゃくちゃ賑わってました。。スゴー。相変わらず野菜好きにはたまらない至福の時間でした。グラタンもお初でしたが、こりゃマジでうまい。。
65,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,安心して食べられるお野菜をモリモリいただけるのが嬉しい(^^)
66,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,日本全国のベジタリアンカフェを巡るベジカフェ大好き！マクロビマウスのブログより投稿しています。～ベジカフェ紹介 １８０９店目～２０１８年９月１４日東京都港区赤坂駅から徒歩３分ほどのWE ARE THE FARM へWE ARE THE FARMの５店舗目が２０１８年９月１３日、赤坂にオープン！自社農園で育てた無農薬の固定種野菜は味が濃くて本当に美味しい～特にケールを使ったサラダやドリンクがおススメです。詳細レポはコチラをご覧下さいね↓↓https://blogs.yahoo.co.jp/mous1215/37516042.html
67,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,ケールビールとかキャロットビール900円～珍しいビールあり値段は高めだけど雰囲気GOOD人参ジントニック世界一トマト バジルとブラータチーズこれおいしすぎた！！cavaは一種類、赤ワインや白ワインgrassで千円～お酒もおいしいし何より雰囲気◎平日夜21時～（2件目利用）でしたがめちゃめちゃワイワイガヤガヤにぎわってました外国人やサラリーマン多め一人2杯飲んで4人で一万円
68,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,全てが美味しいの一言気持ちの良い野菜への愛がたっぷりなスタッフの皆さんにお勧めされたお料理は、どれも絶品！！！大根がとにかく甘くて、大根おろしでも出してくれました！白菜の煮たものも、白菜があまーーーくて、おかわりしたいくらい！お酒もケールのビール、ローズマリーのハイボールと変わり種もあり、とても楽しめるお店です！！
69,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,何気に4回目。いつもバーニャカウダでお腹いっぱいになってしまうので単品でたのみました！・ブラータチーズ・揚げなすのなんとか・野菜ごろごろグラタン・オムレツ チーズ・ベイクドポテトとベーコン・ステーキ※料理名をほぼ忘れるワイン大好きなのでワインを。お野菜中心なので白メインでステーキ食べるときは赤頂きました。あとあまったガーリックライスをサービスでちょっぴり頂きました。どれもおいしい！！いつきてもおいしい。雰囲気も店内も店員さんもおしゃれ。デート、女子会、プチ飲み会なんでも使えます。大人数はあんまり向かないかと。また行きたい！ダイエット終わったらもっとがっつり食べたい。ごちそうさまでした。
70,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,料理が美味しいのはもちろんですが、スタッフの皆さんが若いのに素晴らしい接客で驚いたと聞いていて、行ってみたいと思っていたら、ちょうど誘われたので行ってきました。確かに。よく気付いてくださるし、人懐っこい感じで若いなぁーという感じですが、商品知識がしっかりあって、メニューにない組み合わせを提案してくれたり、オーダーしなかったのに、会話の中で気になるーと言っていたものを良かったら…とサービスしてくださったり…気が利きすぎて驚きます。店内は月曜だったのに賑わっていて、人気店なのだと見てわかります。扱っている野菜も本当に美味しく、今まで苦手だったヤングコーンはまた食べたいと思うほど美味しかったです。玉ねぎもサラダもグリルもどちらも美味しくて、野菜の知らなかった美味しい食べ方も知れるので、また行きたいと思います。
71,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,ランチに誘われて来訪しました。完全にブュッフェで、細切りのケール、キャロットラペ、玉ねぎスライス、なんかの茎、カリフラワースティック、人参の葉っぱとツナのあえたの、コールスロー、何種類かのピクルス、あとは野菜カレー、なんか健康に良さげないろいろ入った味噌で作った味噌汁、が選べました。ケールはたくさんいただきました。ただ、もともと食べ放題といってもそんなに量を食べられるわけではなく、1400円はやはり割高に思いました。季節のものだけなのかもですが、トマトなど水気のあるものもあったらよかったと思います。果物とか…。
72,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,"赤坂ランチ！食べログで調べてこちらへ。今はお肉のセットとかはなく、お野菜&カレービュッフェ1,200円に＋300円でジュースバー ＋600円でオーガニックワイン飲み放題 のみ。デトックスウォーターはビュッフェについています。冬だからかなーお野菜の種類に偏りがあり、ケールとケールの茎を使った料理が多かった。悪くないけど、感動するほど美味しいものはないし、1,200円ってちょっと高いかなぁという気はしました。"
73,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,ozのフリードリンクプランで3時間お得に居られました。バーニャカウダの盛り付けがすごい！！！ケールビールは思ったより飲みやすかった。ただ、野菜食べたくて行ってるのに、やっぱタンパク質を途中から体が欲します（笑）定員さんはイケメンさんが多いなーと感じましたw
74,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,赤坂ランチの新星サラダビュッフェランチ 1200円チェーン店のようですが、とにかくたくさん葉物をたべれます。しかも少し変わった、いわゆるおしゃれ野菜がたくさんあって勉強になる。野菜のおかずも日替わりでいろいろ。つねに野菜グラタンとカレーがあります。お肉はつけたければ300円で食べ放題のようですがつけなくても十分なボリューム。満足度がとても高いです。美味しくて気軽な野菜摂取におすすめ。
75,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,野菜が美味しいで話題のウィーアーザファームさん、赤坂にオープンしたとのことで行ってきました。注文したもの全てがインパクトすごい！！！笑目で見ても面白い！もちろん味も野菜の甘みが強くて素材が生きてる調理をされてるのが伝わりました。おすすめはブラッターチーズ。美味しい、、、、。シャンパンもたくさんお代わりしちゃうくらい、お酒にも合う。また来ます。
76,00000002,WE ARE THE FARM 赤坂,3.48,赤坂,43,赤坂駅から少し歩き階段を登ったところにある、隠れ家的なお店です。こちらのお店で出している野菜はすべて千葉県佐倉市の自社農園で収穫したオーガニックなものを使用しているそうです。おすすめなど数品注文しましたが出てくるお料理どれもオシャレで見るだけワクワクします。野菜は甘みが強く、食べたことない野菜もありました。初めてのブラッターチーズは感動！とろっとしたチーズとトマトの相性は抜群。お肉、デザートまで全て美味しかったです。女子ウケ間違いないお店ですね。ランチも訪問してみたいです。
77,00000003,グレーヌ,3.15,赤坂,6,お客様の笑顔の為に熱心に素材に情熱を注ぎオリジナルメニューを提供してくださる若いシェフと質の良い食器や落ち着いた店内。スタッフ全員が真心のこもった対応です。
78,00000003,グレーヌ,3.15,赤坂,6,"2019/12/XX (Lunch)最近、ランチを再開された事をレビューで知ったのが、訪問動機。一ツ木通り沿いの「CoCo壱番屋」の隣のエレベーターで3階へ。丁度呼び込みされていた方がホールの方でした。想像していたよりも素敵な空間と落ち着く音楽が流れていて和みます。ランチメニューは、パスタ、ピラフ、カレー、ハンバーグの4種。一番高いけど、興味がそそられた下記メニューをオーダー。■本日の特選ハンバーグ@1,500円（税込）　※サラダ、ドリンク付き　最初に供されたのは、じゃがバター。バターたっぷりで、ジャガイモには軽く塩をしてあります。もう少し、ジャガイモが熱々だと良いかな。先客は2組のみでしたが、料理の提供が遅く、オーダーから30分かかりました。その間、手持ち無沙汰。ビジネス街で、ランチを提供されるのであれば、提供スピードの改善が必要と思います。メインのハンバーグはプレートスタイルでの提供。プレートには、ハンバーグ、バターライスとサラダ。メインのハンバーグは硬派系で、好みのタイプ。噛み応えがありましたが、スジ肉がかなり多めなので、食感が良くないですね。スジは煮込んでタネに混ぜるなど工夫が必要と思います。ソースはフランス式ジュ・ド・ヴィアンドソース。肉汁をそのままソースにした感じですが、少し味付けが薄いように感じましたし、ソースはもう少し欲しい。ハンバーグとしてのクオリティは平均的と思います。後、他のテーブルで、中がレアで焼き直しをされていたようなので、焼き加減については、お客さんに確認された方がいいかもしれません。食後のコーヒーには、拘りが感じられませんでした。接客と空間はとても良いので、料理がシンプルで美味しいものになれば、気軽に利用出来るフレンチになりそう。最後は、丁寧にエレベーター前までお見送り頂きました。ご馳走さまでした。"
79,00000003,グレーヌ,3.15,赤坂,6,"赤坂の一ツ木通りにあるフレンチレストランです。夜はコース料理、昼は手頃なランチを提供。隠れ家のような落ち着いた雰囲気で、ゆっくり食事を楽しめます。場所は5階に和食店の「盛一」が入るピルの3階。昼訪問。ランチの看板はなく、エレベーターで3階へ。・・・営業していました。店内は広くありませんが品の良い内装。テーブルの間隔は広めにとってあり、ゆとりがあります。先客は数組、混んではいません。切り盛りするのはマネージャーとシェフの2名。マネージャーの陳氏の笑顔は感じよく、気配りがきいていました。ランチメニューは以下の通り（価格は税込み）。・本日のパスタ（1,000円）数量限定。・本日のピラフ（1,000円）・本日のカレー（1,300円）・本日の特選ハンバーグ（1,500円）パン+100円、デザート+500円注文したのは以下の通り。●本日のパスタ（1,000円)・サラダグリーンリーフに自家製ドレッシングがけ。・本日のパスタ自家製パスタのカルボナーラ太めに打ったパスタは歯応えがあり、濃厚なカルボナーラソースとの絡みは良好。パンチェッタの塩気がアクセント。量は適量、おいしかったです。・ジャスミン茶何故かジャスミン茶。お茶の渋みがカルボナーラの後味をさっぱりさせる役目。・コーヒー料理が出てくる速度はやや遅めですが、許容範囲。居心地良く、ゆっくりした時間を過ごせました。"
